Entity_1	Entity_2	Predicted_class
translation elongation	stable	no_relation
translation elongation	stable	no_relation
severe	cell surface	no_relation
cell surface	cancer	no_relation
severe	envelope	no_relation
envelope	cancer	no_relation
severe	envelope	no_relation
envelope	cancer	no_relation
antibody	acute	effect
immunoglobulin	acute	no_relation
antibody	acute	no_relation
muscle inflammation	gene expression	no_relation
enterocolitis	growth	no_relation
growth	onset	no_relation
enterocolitis	growth	effect
growth	onset	effect
enterocolitis	Phosphorylation	no_relation
onset	Phosphorylation	effect
Transport	upper respiratory tract infections	no_relation
TMT	upper respiratory tract infections	no_relation
upper respiratory tract infections	TMT	effect
upper respiratory tract infections	TMT	no_relation
ligase activity	encephalitis	no_relation
encephalitis	ligase activity	no_relation
signaling	hepatitis	no_relation
innate immune response	hepatitis	no_relation
innate immunity	hepatitis	no_relation
signaling	hepatitis	no_relation
TBK1	hepatitis	no_relation
chronic	nucleus	effect
nucleus	chronic	no_relation
chronic	nucleus	effect
nucleus	chronic	no_relation
severe	pathogenesis	effect
pathogenesis	affected	no_relation
severe	pathogenesis	effect
pathogenesis	affected	effect
severe	pathogenesis	no_relation
affected	pathogenesis	no_relation
growth	frequent	no_relation
growth	frequent	no_relation
fever	immune response	no_relation
fever	immune response	no_relation
fever	immune response	effect
fever	immune response	effect
fever	antibody	effect
fever	antibody	effect
fever	antibody	no_relation
fever	antibody	no_relation
binding	viral envelope	no_relation
viral envelope	transient	no_relation
affected	ACS	effect
acute	ACS	no_relation
ACS	fever	no_relation
ACS	cough	no_relation
ACS	frequent	no_relation
affected	ACS	effect
acute	ACS	no_relation
ACS	fever	no_relation
ACS	cough	no_relation
ACS	frequent	no_relation
affected	ACS	no_relation
acute	ACS	no_relation
ACS	fever	effect
ACS	cough	effect
ACS	frequent	effect
affected	ACS	no_relation
acute	ACS	no_relation
fever	ACS	no_relation
cough	ACS	effect
ACS	frequent	effect
affected	ACS	no_relation
acute	ACS	no_relation
fever	ACS	no_relation
cough	ACS	effect
ACS	frequent	no_relation
affected	ACS	no_relation
acute	ACS	no_relation
fever	ACS	no_relation
cough	ACS	no_relation
frequent	ACS	effect
Acute otitis media	viral infection	no_relation
otitis media	viral infection	no_relation
moderate	gas	no_relation
bilateral	gas	no_relation
dyspnea	gas	no_relation
hyperventilation	gas	no_relation
gas	exertional dyspnea	no_relation
gas	bilateral	no_relation
gas	dyspnea	no_relation
gas	bilateral	no_relation
gas	dilatation	no_relation
gas	stable	no_relation
gas	severity	no_relation
bronchitis	tropism	no_relation
bronchitis	tropism	no_relation
bronchitis	growth	no_relation
bronchitis	tropism	no_relation
bronchitis	growth	no_relation
bronchitis	growth	no_relation
bronchitis	tropism	no_relation
tropism	bronchitis	no_relation
bronchitis	growth	no_relation
growth	bronchitis	no_relation
bronchitis	tropism	effect
tropism	bronchitis	no_relation
bronchitis	tropism	no_relation
bronchitis	tropism	no_relation
transmembrane	hepatitis	no_relation
transmembrane	binding	no_relation
hepatitis	biosynthesis	no_relation
biosynthesis	binding	no_relation
biosynthesis	binding	no_relation
biosynthesis	cytoplasm	no_relation
hepatitis	transmembrane	no_relation
transmembrane	binding	no_relation
transmembrane	binding	no_relation
transmembrane	cytoplasm	no_relation
hepatitis	host cell	no_relation
binding	host cell	no_relation
binding	host cell	effect
host cell	cytoplasm	no_relation
hepatitis	nucleocapsid	no_relation
binding	nucleocapsid	no_relation
binding	nucleocapsid	no_relation
nucleocapsid	cytoplasm	no_relation
position	host cell	no_relation
host cell	Severe	no_relation
position	host cell	no_relation
host cell	Severe	no_relation
position	cell adhesion molecule	no_relation
cell adhesion molecule	Severe	no_relation
position	membrane	no_relation
membrane	Severe	no_relation
peripheral	T-cell homeostasis	no_relation
lymphocytopenia	T-cell homeostasis	no_relation
peripheral	T-cell homeostasis	no_relation
acute	T-cell homeostasis	no_relation
chronic	T-cell homeostasis	no_relation
T-cell homeostasis	profound	no_relation
T-cell homeostasis	lymphocytopenia	no_relation
T-cell homeostasis	peripheral	no_relation
peripheral	T-cell proliferation	no_relation
lymphocytopenia	T-cell proliferation	no_relation
peripheral	T-cell proliferation	effect
acute	T-cell proliferation	effect
chronic	T-cell proliferation	effect
T-cell proliferation	profound	no_relation
T-cell proliferation	lymphocytopenia	no_relation
lymphocytopenia	T-cell proliferation	no_relation
profound	T-cell proliferation	no_relation
T-cell proliferation	lymphocytopenia	no_relation
peripheral	homeostasis	no_relation
lymphocytopenia	homeostasis	no_relation
peripheral	homeostasis	effect
acute	homeostasis	effect
chronic	homeostasis	effect
profound	homeostasis	no_relation
lymphocytopenia	homeostasis	no_relation
homeostasis	peripheral	no_relation
Autophagy	tumor	effect
intracellular	tumor	effect
autophagy	tumor	no_relation
autophagy	tumor	no_relation
autophagy	tumor	effect
signaling	tumor	effect
autophagy	tumor	effect
fever	cellular immune response	no_relation
moderate	cellular immune response	no_relation
cellular immune response	severe	no_relation
fever	sera	no_relation
moderate	sera	no_relation
severe	sera	no_relation
fever	antibody	no_relation
moderate	antibody	no_relation
severe	antibody	no_relation
membrane fusion	affected	no_relation
affected	envelope	no_relation
pneumonia	extracellular	effect
interstitial lung disease	extracellular	effect
Cough	extracellular	effect
hypoxia	extracellular	no_relation
diffuse	extracellular	no_relation
extracellular	pneumonia	no_relation
cell death	bronchitis	no_relation
cell death	onset	no_relation
gene expression	bronchitis	no_relation
gene expression	onset	no_relation
bronchitis	pro-survival	no_relation
pro-survival	onset	no_relation
bronchitis	signaling	no_relation
onset	signaling	no_relation
transmembrane	peripheral	no_relation
mild	pathogenesis	effect
severe	pathogenesis	effect
mild	pathogenesis	effect
acute	pathogenesis	no_relation
pathogenesis	severe	no_relation
mild	secretion	no_relation
severe	secretion	no_relation
mild	secretion	no_relation
acute	secretion	no_relation
severe	secretion	effect
mild	secretion	no_relation
severe	secretion	no_relation
mild	secretion	no_relation
severe	secretion	effect
mild	NLRP3 inflammasome activation	effect
severe	NLRP3 inflammasome activation	effect
mild	NLRP3 inflammasome activation	no_relation
acute	NLRP3 inflammasome activation	no_relation
severe	NLRP3 inflammasome activation	effect
mild	pathogenesis	no_relation
severe	pathogenesis	no_relation
severe	pathogenesis	no_relation
severe	host cell	no_relation
fever	host cell	no_relation
host cell	binding	effect
host cell	binding	effect
severe	viral envelope	no_relation
fever	viral envelope	no_relation
binding	viral envelope	no_relation
severe	host cell membrane	no_relation
fever	host cell membrane	no_relation
binding	host cell membrane	no_relation
severe	host cell	effect
fever	host cell	effect
binding	host cell	no_relation
binding	host cell	no_relation
tropism	hepatitis	no_relation
tropism	onset	no_relation
tropism	severity	no_relation
tropism	neurodegeneration	no_relation
hepatitis	demyelination	no_relation
onset	demyelination	no_relation
severity	demyelination	no_relation
demyelination	neurodegeneration	no_relation
hepatitis	demyelination	no_relation
onset	demyelination	no_relation
severity	demyelination	no_relation
neurodegeneration	demyelination	no_relation
tumor	growth	no_relation
growth	tumor	no_relation
growth	carcinoma	no_relation
growth	tumor	no_relation
growth	tumor	no_relation
carcinoma	growth	no_relation
growth	tumor	no_relation
growth	tumor	no_relation
microcephaly	host invasion	no_relation
microcephaly	transmembrane	effect
Microcephaly	transmembrane	no_relation
transmembrane	microcephaly	no_relation
microcephaly	signaling	effect
Microcephaly	signaling	effect
signaling	microcephaly	no_relation
microcephaly	signaling	effect
Microcephaly	signaling	no_relation
signaling	microcephaly	no_relation
microcephaly	signaling	effect
Microcephaly	signaling	no_relation
signaling	microcephaly	no_relation
microcephaly	neural tube closure	effect
Microcephaly	neural tube closure	effect
neural tube closure	microcephaly	no_relation
microcephaly	signaling	effect
Microcephaly	signaling	no_relation
signaling	microcephaly	no_relation
microcephaly	tube closure	no_relation
Microcephaly	tube closure	no_relation
tube closure	microcephaly	no_relation
microcephaly	system development	effect
Microcephaly	system development	no_relation
system development	microcephaly	no_relation
microcephaly	host invasion	no_relation
Microcephaly	host invasion	no_relation
microcephaly	host invasion	no_relation
Schizophrenia	membrane fusion	effect
membrane fusion	Microcephaly	no_relation
membrane fusion	Microcephaly	no_relation
membrane fusion	Microcephaly	no_relation
membrane fusion	Microcephaly	no_relation
Microcephaly	Pathogenesis	no_relation
Microcephaly	Pathogenesis	no_relation
Microcephaly	Pathogenesis	no_relation
Microcephaly	Pathogenesis	no_relation
Microcephaly	membrane	no_relation
Microcephaly	intracellular membrane	no_relation
intellectual disability	Spectrin	no_relation
severe	Spectrin	no_relation
Spectrin	hydrocephalus	no_relation
Spectrin	axonemal central pair	no_relation
intellectual disability	memory	no_relation
severe	memory	no_relation
memory	hydrocephalus	no_relation
memory	axonemal central pair	no_relation
intellectual disability	homeostasis	no_relation
severe	homeostasis	no_relation
homeostasis	hydrocephalus	no_relation
homeostasis	axonemal central pair	no_relation
homeostasis	Microcephaly	no_relation
intellectual disability	tropism	no_relation
severe	tropism	no_relation
tropism	hydrocephalus	no_relation
tropism	axonemal central pair	no_relation
tropism	Microcephaly	no_relation
tropism	microcephaly	no_relation
tropism	Cancer	no_relation
intellectual disability	Tropism	no_relation
severe	Tropism	no_relation
Tropism	hydrocephalus	no_relation
Tropism	axonemal central pair	no_relation
Tropism	Microcephaly	no_relation
Tropism	microcephaly	no_relation
Tropism	Cancer	no_relation
hydrocephalus	transmembrane	no_relation
axonemal central pair	transmembrane	no_relation
Microcephaly	transmembrane	no_relation
transmembrane	microcephaly	no_relation
transmembrane	Cancer	no_relation
transmembrane	hydrocephalus	no_relation
hydrocephalus	DNA damage response	no_relation
axonemal central pair	DNA damage response	no_relation
Microcephaly	DNA damage response	no_relation
DNA damage response	microcephaly	no_relation
DNA damage response	Cancer	no_relation
DNA damage response	hydrocephalus	no_relation
hydrocephalus	brain development	no_relation
axonemal central pair	brain development	no_relation
Microcephaly	brain development	no_relation
brain development	microcephaly	no_relation
brain development	Cancer	no_relation
brain development	hydrocephalus	no_relation
hydrocephalus	DNA Repair	no_relation
axonemal central pair	DNA Repair	no_relation
Microcephaly	DNA Repair	no_relation
microcephaly	DNA Repair	no_relation
DNA Repair	Cancer	no_relation
DNA Repair	hydrocephalus	no_relation
hydrocephalus	cell maturation	no_relation
axonemal central pair	cell maturation	no_relation
Microcephaly	cell maturation	no_relation
microcephaly	cell maturation	no_relation
Cancer	cell maturation	no_relation
cell maturation	hydrocephalus	no_relation
hydrocephalus	Multiciliogenesis	no_relation
axonemal central pair	Multiciliogenesis	no_relation
Microcephaly	Multiciliogenesis	no_relation
microcephaly	Multiciliogenesis	no_relation
Cancer	Multiciliogenesis	no_relation
Multiciliogenesis	hydrocephalus	no_relation
innate immunity	encephalitis	no_relation
innate immunity	tumor	no_relation
innate immunity	nephrotic syndrome	no_relation
encephalitis	immune response	no_relation
immune response	tumor	no_relation
immune response	nephrotic syndrome	no_relation
encephalitis	cell migration	no_relation
cell migration	tumor	no_relation
cell migration	nephrotic syndrome	no_relation
encephalitis	Growth	no_relation
tumor	Growth	no_relation
Growth	nephrotic syndrome	no_relation
encephalitis	Extracellular Matrix	no_relation
tumor	Extracellular Matrix	no_relation
Extracellular Matrix	nephrotic syndrome	no_relation
tumor	axon	no_relation
axon	nephrotic syndrome	no_relation
tumor	angiogenesis	no_relation
nephrotic syndrome	angiogenesis	no_relation
fever	reverse transcription	effect
transmembrane	affected	no_relation
Virus assembly	affected	no_relation
affected	transmembrane	no_relation
fever	coagulation	effect
myocardial infarction	coagulation	effect
fever	hemostasis	no_relation
myocardial infarction	hemostasis	no_relation
fever	hemostasis	no_relation
myocardial infarction	hemostasis	no_relation
fever	fibrinolysis	no_relation
myocardial infarction	fibrinolysis	no_relation
fever	hemostasis	no_relation
myocardial infarction	hemostasis	no_relation
fever	hemostasis	no_relation
myocardial infarction	hemostasis	no_relation
immunodeficiency	antibody	no_relation
leukemia	antibody	no_relation
antibody	frequent	no_relation
behaviour	frequency	no_relation
hepatitis	secretion	no_relation
hepatitis	secretion	no_relation
hepatitis	secretion	no_relation
hepatitis	secretion	no_relation
binding	secretion	no_relation
hepatitis	secretion	no_relation
profound	behavior	effect
behavior	severity	no_relation
pneumonia	RdRp	effect
acute	RdRp	effect
bilateral	RdRp	no_relation
pneumonia	RdRp	no_relation
acute	RdRp	no_relation
bilateral	RdRp	no_relation
binding	antibody	no_relation
binding	antibody	effect
intensity	antibody	effect
binding	globulin G	no_relation
binding	globulin G	effect
intensity	globulin G	effect
transport	tumor	no_relation
cancer	VLP	effect
cancer	VLP	no_relation
cancer	VLP	effect
mild	pathogenesis	effect
severe	pathogenesis	effect
pathogenesis	hepatitis	effect
pathogenesis	severe	effect
pathogenesis	frequency	no_relation
mild	adaptive immune response	effect
severe	adaptive immune response	effect
hepatitis	adaptive immune response	effect
severe	adaptive immune response	effect
adaptive immune response	frequency	no_relation
prolonged	gene expression	no_relation
central	gene expression	no_relation
Atopic dermatitis	skin barrier function	effect
refractory	skin barrier function	no_relation
inflammatory skin disease	skin barrier function	effect
skin barrier function	acute	no_relation
Atopic dermatitis	pathogenesis	effect
refractory	pathogenesis	no_relation
inflammatory skin disease	pathogenesis	effect
pathogenesis	acute	no_relation
gestation	frequent	no_relation
gestation	severe	no_relation
gestation	cytoplasm	no_relation
frequent	cell death	no_relation
cell death	severe	no_relation
cell death	cytoplasm	no_relation
frequent	cell death	no_relation
cell death	severe	no_relation
cell death	cytoplasm	no_relation
severe	fast	no_relation
membrane	distal	no_relation
membrane	nocturnal	no_relation
membrane	acute	no_relation
membrane	chronic	no_relation
membrane	proximal	no_relation
membrane	distal	no_relation
membrane	acute	no_relation
membrane	chronic	no_relation
membrane	proximal	no_relation
transport	distal	no_relation
transport	nocturnal	effect
transport	acute	effect
transport	chronic	no_relation
transport	proximal	no_relation
transport	distal	no_relation
transport	acute	no_relation
transport	chronic	no_relation
transport	proximal	effect
membrane	distal	no_relation
membrane	nocturnal	no_relation
membrane	acute	no_relation
membrane	chronic	no_relation
membrane	proximal	no_relation
membrane	distal	no_relation
membrane	acute	no_relation
membrane	chronic	no_relation
membrane	proximal	no_relation
distal	transport	no_relation
transport	nocturnal	no_relation
transport	acute	effect
transport	chronic	no_relation
transport	proximal	no_relation
transport	distal	no_relation
transport	acute	no_relation
transport	chronic	no_relation
transport	proximal	effect
distal	Gastric emptying	no_relation
nocturnal	Gastric emptying	effect
Gastric emptying	acute	effect
Gastric emptying	chronic	no_relation
Gastric emptying	proximal	no_relation
Gastric emptying	distal	no_relation
Gastric emptying	acute	no_relation
Gastric emptying	chronic	no_relation
Gastric emptying	proximal	effect
distal	transport	no_relation
nocturnal	transport	no_relation
acute	transport	no_relation
transport	chronic	no_relation
transport	proximal	no_relation
transport	distal	no_relation
transport	acute	no_relation
transport	chronic	no_relation
transport	proximal	no_relation
distal	localization	no_relation
nocturnal	localization	no_relation
acute	localization	no_relation
chronic	localization	no_relation
proximal	localization	no_relation
distal	localization	no_relation
localization	acute	no_relation
localization	chronic	no_relation
localization	proximal	no_relation
innate immune response	severe	no_relation
innate immune response	chromatin	no_relation
severe	signaling	effect
severe	antiviral response	no_relation
antiviral response	chromatin	effect
severe	chromatin remodeling	effect
chromatin	chromatin remodeling	no_relation
chromatin	chromatin remodeling	no_relation
chromatin remodeling	affected	no_relation
central	cellular membrane	effect
central	membrane	no_relation
bronchitis	endoplasmic reticulum	no_relation
acute	drug resistance	effect
fever	drug resistance	effect
cough	drug resistance	no_relation
pneumonia	drug resistance	effect
pneumonia	drug resistance	no_relation
pneumonia	drug resistance	no_relation
position	drug resistance	no_relation
mild	drug resistance	no_relation
pneumonia	drug resistance	no_relation
diarrhea	nucleocapsid	no_relation
diarrhea	nucleocapsid	no_relation
Severe	host cell	effect
acute	host cell	effect
pulmonary fibrosis	host cell	no_relation
host cell	onset	no_relation
host cell	onset	no_relation
Severe	Viral Nucleocapsid	effect
acute	Viral Nucleocapsid	effect
pulmonary fibrosis	Viral Nucleocapsid	no_relation
onset	Viral Nucleocapsid	no_relation
onset	Viral Nucleocapsid	effect
left	humoral immune response	no_relation
left	humoral immune response	no_relation
severity	humoral immune response	no_relation
viral shedding	Severe	no_relation
Severe	humoral immune response	no_relation
acute	degradation	no_relation
chronic	degradation	no_relation
binding	degradation	no_relation
acute	translation	no_relation
chronic	translation	no_relation
binding	translation	no_relation
T cell lymphoma	mating	no_relation
chronic	mating	effect
T cell lymphoma	MDV	no_relation
chronic	MDV	no_relation
T cell lymphoma	MDV	no_relation
chronic	MDV	effect
T cell lymphoma	MDV	no_relation
chronic	MDV	no_relation
T cell lymphoma	T cell activation	effect
chronic	T cell activation	effect
T cell lymphoma	signaling	no_relation
chronic	signaling	effect
pathogenesis	bronchitis	no_relation
bronchitis	pathogenesis	no_relation
acute	transmembrane	no_relation
chronic	transmembrane	no_relation
acute	viroporin	no_relation
chronic	viroporin	no_relation
Acute	innate immune response	effect
frequent	innate immune response	effect
healthy	innate immune response	effect
healthy	flight	effect
severe	flight	effect
fever	flight	effect
severe	flight	effect
rectal tumor	caveolin-dependent endocytosis	no_relation
rectal tumor	reproduction	no_relation
peritonitis	triad	no_relation
peritonitis	pathogenesis	no_relation
generalised	Endothelial cell activation	effect
innate immune response	tumour	effect
innate immune response	acute	effect
innate immune response	peripheral	no_relation
tumour	inflammatory response	no_relation
acute	inflammatory response	no_relation
inflammatory response	peripheral	no_relation
severe	envelope	effect
acute	envelope	effect
envelope	binding	no_relation
severe	antibody	no_relation
acute	antibody	no_relation
antibody	binding	effect
severe	sera	effect
acute	sera	effect
sera	binding	effect
severe	sera	no_relation
acute	sera	no_relation
sera	binding	no_relation
acute	Mas	no_relation
Mas	imbalance	no_relation
acute	secretion	no_relation
secretion	imbalance	no_relation
acute	JNK	no_relation
imbalance	JNK	no_relation
acute	JNK	no_relation
imbalance	JNK	no_relation
acute	JNK	no_relation
imbalance	JNK	no_relation
acute	cytokine secretion	no_relation
imbalance	cytokine secretion	no_relation
acute	JNK	no_relation
imbalance	JNK	no_relation
respiratory distress	inflammatory response	no_relation
inflammatory response	acute onset	no_relation
inflammatory response	Diffuse	no_relation
inflammatory response	central	effect
respiratory distress	pathogenesis	effect
acute onset	pathogenesis	effect
Diffuse	pathogenesis	no_relation
central	pathogenesis	effect
stable	conjugation	no_relation
Learning	Acute	no_relation
viral infection	HPAI	no_relation
viral infection	excluded	no_relation
pathogenesis	HPAI	no_relation
pathogenesis	excluded	no_relation
signaling	muscle wasting	no_relation
signaling	prolonged	effect
signaling	muscle wasting	effect
growth	muscle wasting	no_relation
growth	prolonged	no_relation
growth	muscle wasting	no_relation
STAT3 activation	muscle wasting	effect
STAT3 activation	prolonged	effect
STAT3 activation	muscle wasting	effect
signaling	muscle wasting	no_relation
signaling	prolonged	no_relation
signaling	muscle wasting	no_relation
muscle hypertrophy	muscle wasting	effect
muscle hypertrophy	prolonged	no_relation
muscle hypertrophy	muscle wasting	no_relation
muscle wasting	signaling	effect
signaling	prolonged	no_relation
signaling	muscle wasting	effect
prolonged	protein degradation	no_relation
muscle wasting	protein degradation	effect
prolonged	STAT3 activation	no_relation
muscle wasting	STAT3 activation	no_relation
prolonged	signaling	no_relation
muscle wasting	signaling	effect
muscle wasting	signaling	effect
prolonged	signaling	no_relation
muscle wasting	signaling	effect
severe	action potential	effect
myelitis	action potential	no_relation
encephalitis	action potential	no_relation
seizures	action potential	no_relation
progressive	action potential	no_relation
severe	action potential	no_relation
acute	action potential	no_relation
severity	action potential	no_relation
action potential	peripheral	no_relation
action potential	myelitis	no_relation
action potential	encephalitis	no_relation
action potential	peripheral neuropathy	no_relation
action potential	acute	no_relation
action potential	myelitis	no_relation
action potential	encephalitis	no_relation
action potential	seizure	no_relation
transmembrane	tumour	no_relation
transmembrane	tumour	no_relation
transmembrane	tumour	no_relation
tumour	glycolysis	no_relation
glycolysis	tumour	no_relation
glycolysis	tumour	no_relation
tumour	extracellular matrix	no_relation
extracellular matrix	tumour	no_relation
extracellular matrix	tumour	no_relation
tumour	extracellular	no_relation
tumour	extracellular	no_relation
extracellular	tumour	no_relation
wheezing	reverse transcription	no_relation
reverse transcription	wheezing	no_relation
reverse transcription	mild	no_relation
reverse transcription	moderate	no_relation
wheezing	viral infection	no_relation
viral infection	wheezing	no_relation
viral infection	mild	no_relation
viral infection	moderate	no_relation
Hepatitis	cholesterol homeostasis	no_relation
liver disease	cholesterol homeostasis	effect
cirrhosis	cholesterol homeostasis	effect
cholesterol homeostasis	hepatitis	no_relation
stable	host cell	no_relation
peripheral	host cell	no_relation
immune evasion	severe	no_relation
binding	translation	no_relation
plethora	translation	effect
binding	degradation	no_relation
plethora	degradation	effect
binding	fast	no_relation
plethora	fast	effect
binding	conjugation	no_relation
plethora	conjugation	effect
fibroblast activation	atherosclerosis	no_relation
cancer	mitochondria	no_relation
cancer	mitochondria	no_relation
infertility	mitochondria	no_relation
transport	binding	no_relation
transport	diffuse	no_relation
transport	intensity	no_relation
binding	nuclear import	no_relation
nuclear import	diffuse	no_relation
nuclear import	intensity	no_relation
DNA replication	diffuse	no_relation
DNA replication	intensity	no_relation
binding	transport	no_relation
diffuse	transport	no_relation
intensity	transport	no_relation
Acute	Reverse transcription	no_relation
acute	Reverse transcription	effect
diarrhea	Reverse transcription	no_relation
diarrhea	Reverse transcription	no_relation
healthy	Reverse transcription	no_relation
severe	immune response	effect
respiratory distress	immune response	effect
peripheral	immune response	effect
lymphopenia	immune response	effect
occasional	immune response	effect
localized	immune response	no_relation
immune response	peripheral	no_relation
healthy	gene expression	no_relation
severe	RNA interference	effect
signaling	hyperthermia	no_relation
signaling	hyperthermia	no_relation
hyperthermia	signaling	no_relation
Central	CAR	effect
Central	CAR	no_relation
Cell membrane	AUTOIMMUNITY	no_relation
pathogenesis	AUTOIMMUNITY	no_relation
membrane	AUTOIMMUNITY	no_relation
membrane	AUTOIMMUNITY	no_relation
cell membrane	AUTOIMMUNITY	no_relation
gene expression	severity	no_relation
severity	viral budding	no_relation
severity	nuclear transport	no_relation
severity	pathogenesis	no_relation
acute	pathogenesis	effect
severe	pathogenesis	effect
acute	pathogenesis	effect
acute	pathogenesis	effect
bronchitis	Sera	effect
bronchitis	Sera	effect
bronchitis	sera	effect
bronchitis	sera	effect
bronchitis	sera	no_relation
bronchitis	sera	no_relation
ribosome	stable	no_relation
ribosome	stable	no_relation
ribosome	stable	no_relation
ribosome	stable	no_relation
stable	pathogenesis	no_relation
stable	pathogenesis	no_relation
acute	reverse transcription	no_relation
reverse transcription	stable	no_relation
fever	signalling	no_relation
signalling	transient	no_relation
signalling	peripheral	no_relation
fever	ubiquitin	no_relation
transient	ubiquitin	no_relation
ubiquitin	peripheral	no_relation
fever	host cell	effect
transient	host cell	no_relation
host cell	peripheral	effect
fever	protease activity	no_relation
transient	protease activity	no_relation
protease activity	peripheral	no_relation
fever	ubiquitin	no_relation
transient	ubiquitin	no_relation
peripheral	ubiquitin	no_relation
fever	innate immune response	effect
fever	signaling	effect
fever	Lymphocyte proliferation	no_relation
fever	memory	no_relation
fever	Antibody	no_relation
immune response	pneumonia	no_relation
pneumonia	synthesis	no_relation
pneumonia	synthesis	no_relation
pneumonia	synthesis	no_relation
pneumonia	synthesis	no_relation
severe	synthesis	no_relation
severe	synthesis	no_relation
cancer	immune response	no_relation
pneumonia	immune response	no_relation
encephalitis	signaling	no_relation
encephalitis	signaling pathway	effect
encephalitis	signaling pathway	effect
signaling pathway	frequency	no_relation
antibody	frequency	no_relation
signaling pathway	frequency	no_relation
immune response	Hepatitis	no_relation
immune response	Hepatitis	no_relation
immune response	intensity	no_relation
digestion	AOB	no_relation
digestion	AOB	no_relation
nucleus	AOB	no_relation
nucleus	AOB	no_relation
nucleus	AOB	no_relation
nucleus	AOB	no_relation
Chronic	pathogenesis	effect
pathogenesis	chronic	effect
pathogenesis	acute	effect
pathogenesis	chronic	effect
Chronic	pathogenesis	no_relation
chronic	pathogenesis	no_relation
acute	pathogenesis	no_relation
chronic	pathogenesis	no_relation
chronic	pathogenesis	no_relation
occasional	Host cell	effect
severe	Host cell	no_relation
Host cell	weight loss	no_relation
Host cell	weight loss	no_relation
Host cell	severe	no_relation
occasional	host cell	no_relation
severe	host cell	no_relation
host cell	weight loss	no_relation
host cell	weight loss	no_relation
host cell	severe	no_relation
occasional	host cell	effect
severe	host cell	no_relation
weight loss	host cell	no_relation
weight loss	host cell	no_relation
severe	host cell	no_relation
occasional	pathogenesis	effect
severe	pathogenesis	no_relation
weight loss	pathogenesis	no_relation
weight loss	pathogenesis	no_relation
severe	pathogenesis	no_relation
peptide synthesis	mild	no_relation
mild	Haa	no_relation
binding	histone modification	no_relation
proximal	histone modification	no_relation
histone modification	chromatin	no_relation
behaviour	central	effect
behaviour	severity	effect
central	central element	no_relation
central element	severity	no_relation
central	behaviour	no_relation
behaviour	severity	no_relation
central	behaviour	no_relation
severity	behaviour	no_relation
severe	behaviour	no_relation
severity	behaviour	no_relation
severity	behaviour	no_relation
binding	Antibody	no_relation
Antibody	acute	no_relation
Antibody	binding	no_relation
villous atrophy	homeostasis	no_relation
homeostasis	ISCs	no_relation
homeostasis	villous atrophy	no_relation
homeostasis	ISCs	no_relation
villous atrophy	homeostasis	no_relation
homeostasis	ISCs	effect
homeostasis	villous atrophy	effect
homeostasis	ISCs	no_relation
villous atrophy	signaling	no_relation
signaling	ISCs	effect
signaling	villous atrophy	effect
signaling	ISCs	no_relation
villous atrophy	mitochondrial	no_relation
mitochondrial	ISCs	effect
mitochondrial	villous atrophy	effect
mitochondrial	ISCs	no_relation
villous atrophy	ROS generation	no_relation
ROS generation	ISCs	effect
ROS generation	villous atrophy	effect
ROS generation	ISCs	no_relation
villous atrophy	signaling	no_relation
ISCs	signaling	no_relation
signaling	villous atrophy	no_relation
signaling	ISCs	no_relation
villous atrophy	pathogenesis	no_relation
ISCs	pathogenesis	effect
villous atrophy	pathogenesis	effect
pathogenesis	ISCs	no_relation
immune response	fever	no_relation
immune response	frequency	no_relation
extracellular	fever	no_relation
extracellular	frequency	no_relation
immune response	fever	effect
immune response	frequency	no_relation
fever	antibody	no_relation
frequency	antibody	no_relation
atrial fibrillation	gene expression	effect
gene expression	atrial fibrillation	no_relation
gene expression	chromosome	no_relation
gene expression	RNA binding	no_relation
gene expression	atrial fibrillation	no_relation
gene expression	atrial fibrillation	no_relation
atrial fibrillation	gene expression	effect
gene expression	atrial fibrillation	no_relation
gene expression	chromosome	no_relation
gene expression	RNA binding	no_relation
gene expression	atrial fibrillation	no_relation
gene expression	atrial fibrillation	no_relation
gene expression	atrial fibrillation	no_relation
atrial fibrillation	gene expression	no_relation
atrial fibrillation	gene expression	no_relation
chromosome	gene expression	no_relation
RNA binding	gene expression	no_relation
atrial fibrillation	gene expression	no_relation
gene expression	atrial fibrillation	no_relation
pathogenesis	acute	effect
pathogenesis	chronic	effect
arthritis	Pathogenesis	no_relation
stable	extracellular	no_relation
stable	secretion	no_relation
stable	cell envelope	no_relation
stable	secretion	effect
Fever	Superinfection Exclusion	no_relation
Fever	Superinfection Exclusion	effect
healthy	antibody	no_relation
antibody	moderate	no_relation
antibody	prolonged	no_relation
antibody	imbalance	no_relation
asthma	viral infection	no_relation
viral infection	asthma	no_relation
viral infection	asthma	no_relation
viral infection	asthma	no_relation
viral infection	Asthma	no_relation
viral infection	asthma	no_relation
asthma	viral infection	no_relation
asthma	viral infection	no_relation
asthma	viral infection	no_relation
viral infection	asthma	effect
viral infection	Asthma	effect
viral infection	asthma	no_relation
asthma	viral infection	no_relation
asthma	viral infection	no_relation
asthma	viral infection	no_relation
asthma	viral infection	no_relation
Asthma	viral infection	no_relation
viral infection	asthma	no_relation
breast cancer	phosphorylation	no_relation
phosphorylation	Cancer	no_relation
phosphorylation	tumor	no_relation
diarrhea	membrane fusion	no_relation
membrane fusion	heterogeneity	no_relation
membrane fusion	binding	no_relation
membrane fusion	diarrhea	no_relation
